imgPath,maskPath
../../data/PALM-Training400/PALM-Training400/P0014.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0014.bmp
../../data/PALM-Training400/PALM-Training400/N0156.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0156.bmp
../../data/PALM-Training400/PALM-Training400/H0020.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/H0020.bmp
../../data/PALM-Training400/PALM-Training400/N0131.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0131.bmp
../../data/PALM-Training400/PALM-Training400/N0119.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0119.bmp
../../data/PALM-Training400/PALM-Training400/N0116.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0116.bmp
../../data/PALM-Training400/PALM-Training400/N0064.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0064.bmp
../../data/PALM-Training400/PALM-Training400/P0095.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0095.bmp
../../data/PALM-Training400/PALM-Training400/N0044.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0044.bmp
../../data/PALM-Training400/PALM-Training400/N0033.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0033.bmp
../../data/PALM-Training400/PALM-Training400/N0139.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0139.bmp
../../data/PALM-Training400/PALM-Training400/P0015.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0015.bmp
../../data/PALM-Training400/PALM-Training400/N0118.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0118.bmp
../../data/PALM-Training400/PALM-Training400/N0037.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0037.bmp
../../data/PALM-Training400/PALM-Training400/P0085.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0085.bmp
../../data/PALM-Training400/PALM-Training400/H0004.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/H0004.bmp
../../data/PALM-Training400/PALM-Training400/N0038.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0038.bmp
../../data/PALM-Training400/PALM-Training400/N0055.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0055.bmp
../../data/PALM-Training400/PALM-Training400/P0137.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0137.bmp
../../data/PALM-Training400/PALM-Training400/P0183.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0183.bmp
../../data/PALM-Training400/PALM-Training400/P0065.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0065.bmp
../../data/PALM-Training400/PALM-Training400/P0084.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0084.bmp
../../data/PALM-Training400/PALM-Training400/N0128.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0128.bmp
../../data/PALM-Training400/PALM-Training400/N0042.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0042.bmp
../../data/PALM-Training400/PALM-Training400/H0021.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/H0021.bmp
../../data/PALM-Training400/PALM-Training400/P0041.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0041.bmp
../../data/PALM-Training400/PALM-Training400/N0106.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0106.bmp
../../data/PALM-Training400/PALM-Training400/N0107.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0107.bmp
../../data/PALM-Training400/PALM-Training400/P0105.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0105.bmp
../../data/PALM-Training400/PALM-Training400/P0057.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0057.bmp
../../data/PALM-Training400/PALM-Training400/P0106.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0106.bmp
../../data/PALM-Training400/PALM-Training400/H0018.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/H0018.bmp
../../data/PALM-Training400/PALM-Training400/P0199.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0199.bmp
../../data/PALM-Training400/PALM-Training400/N0146.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0146.bmp
../../data/PALM-Training400/PALM-Training400/P0068.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0068.bmp
../../data/PALM-Training400/PALM-Training400/P0075.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0075.bmp
../../data/PALM-Training400/PALM-Training400/P0203.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0203.bmp
../../data/PALM-Training400/PALM-Training400/P0133.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0133.bmp
../../data/PALM-Training400/PALM-Training400/P0202.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0202.bmp
../../data/PALM-Training400/PALM-Training400/P0080.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0080.bmp
../../data/PALM-Training400/PALM-Training400/P0119.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0119.bmp
../../data/PALM-Training400/PALM-Training400/P0078.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0078.bmp
../../data/PALM-Training400/PALM-Training400/N0090.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0090.bmp
../../data/PALM-Training400/PALM-Training400/P0110.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0110.bmp
../../data/PALM-Training400/PALM-Training400/N0097.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0097.bmp
../../data/PALM-Training400/PALM-Training400/N0109.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0109.bmp
../../data/PALM-Training400/PALM-Training400/P0032.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0032.bmp
../../data/PALM-Training400/PALM-Training400/P0158.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0158.bmp
../../data/PALM-Training400/PALM-Training400/P0081.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0081.bmp
../../data/PALM-Training400/PALM-Training400/H0019.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/H0019.bmp
../../data/PALM-Training400/PALM-Training400/N0114.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0114.bmp
../../data/PALM-Training400/PALM-Training400/N0034.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0034.bmp
../../data/PALM-Training400/PALM-Training400/N0021.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0021.bmp
../../data/PALM-Training400/PALM-Training400/N0141.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0141.bmp
../../data/PALM-Training400/PALM-Training400/P0175.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0175.bmp
../../data/PALM-Training400/PALM-Training400/N0099.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0099.bmp
../../data/PALM-Training400/PALM-Training400/N0005.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0005.bmp
../../data/PALM-Training400/PALM-Training400/P0115.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0115.bmp
../../data/PALM-Training400/PALM-Training400/P0013.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0013.bmp
../../data/PALM-Training400/PALM-Training400/P0069.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0069.bmp
../../data/PALM-Training400/PALM-Training400/P0042.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0042.bmp
../../data/PALM-Training400/PALM-Training400/P0067.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0067.bmp
../../data/PALM-Training400/PALM-Training400/P0064.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0064.bmp
../../data/PALM-Training400/PALM-Training400/P0099.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0099.bmp
../../data/PALM-Training400/PALM-Training400/N0035.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0035.bmp
../../data/PALM-Training400/PALM-Training400/P0153.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0153.bmp
../../data/PALM-Training400/PALM-Training400/N0001.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0001.bmp
../../data/PALM-Training400/PALM-Training400/N0092.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0092.bmp
../../data/PALM-Training400/PALM-Training400/H0002.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/H0002.bmp
../../data/PALM-Training400/PALM-Training400/P0206.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0206.bmp
../../data/PALM-Training400/PALM-Training400/N0078.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0078.bmp
../../data/PALM-Training400/PALM-Training400/H0001.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/H0001.bmp
../../data/PALM-Training400/PALM-Training400/P0026.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0026.bmp
