imgPath,maskPath
../../data/PALM-Training400/N0100.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0100.bmp
../../data/PALM-Training400/P0023.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0023.bmp
../../data/PALM-Training400/P0142.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0142.bmp
../../data/PALM-Training400/P0070.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0070.bmp
../../data/PALM-Training400/N0105.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0105.bmp
../../data/PALM-Training400/P0193.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0193.bmp
../../data/PALM-Training400/P0078.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0078.bmp
../../data/PALM-Training400/P0165.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0165.bmp
../../data/PALM-Training400/N0112.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0112.bmp
../../data/PALM-Training400/N0059.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0059.bmp
../../data/PALM-Training400/P0135.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0135.bmp
../../data/PALM-Training400/N0014.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0014.bmp
../../data/PALM-Training400/N0068.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0068.bmp
../../data/PALM-Training400/P0147.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0147.bmp
../../data/PALM-Training400/N0092.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0092.bmp
../../data/PALM-Training400/P0036.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0036.bmp
../../data/PALM-Training400/P0043.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0043.bmp
../../data/PALM-Training400/N0118.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0118.bmp
../../data/PALM-Training400/P0008.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0008.bmp
../../data/PALM-Training400/P0094.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0094.bmp
../../data/PALM-Training400/N0029.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0029.bmp
../../data/PALM-Training400/P0185.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0185.bmp
../../data/PALM-Training400/N0050.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0050.bmp
../../data/PALM-Training400/P0102.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0102.bmp
../../data/PALM-Training400/N0070.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0070.bmp
../../data/PALM-Training400/P0010.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0010.bmp
../../data/PALM-Training400/N0055.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0055.bmp
../../data/PALM-Training400/N0144.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0144.bmp
../../data/PALM-Training400/H0023.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/H0023.bmp
../../data/PALM-Training400/N0020.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0020.bmp
../../data/PALM-Training400/N0013.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0013.bmp
../../data/PALM-Training400/N0155.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0155.bmp
../../data/PALM-Training400/N0127.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0127.bmp
../../data/PALM-Training400/N0135.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0135.bmp
../../data/PALM-Training400/P0053.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0053.bmp
../../data/PALM-Training400/P0046.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0046.bmp
../../data/PALM-Training400/N0116.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0116.bmp
../../data/PALM-Training400/P0188.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0188.bmp
../../data/PALM-Training400/N0036.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0036.bmp
../../data/PALM-Training400/P0141.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0141.bmp
../../data/PALM-Training400/N0080.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0080.bmp
../../data/PALM-Training400/P0110.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0110.bmp
../../data/PALM-Training400/P0002.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0002.bmp
../../data/PALM-Training400/P0029.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0029.bmp
../../data/PALM-Training400/N0108.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0108.bmp
../../data/PALM-Training400/N0026.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0026.bmp
../../data/PALM-Training400/N0074.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0074.bmp
../../data/PALM-Training400/P0128.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0128.bmp
../../data/PALM-Training400/P0031.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0031.bmp
../../data/PALM-Training400/N0121.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0121.bmp
../../data/PALM-Training400/N0011.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0011.bmp
../../data/PALM-Training400/P0206.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0206.bmp
../../data/PALM-Training400/N0126.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0126.bmp
../../data/PALM-Training400/P0071.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0071.bmp
../../data/PALM-Training400/P0150.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0150.bmp
../../data/PALM-Training400/H0009.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/H0009.bmp
../../data/PALM-Training400/H0001.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/H0001.bmp
../../data/PALM-Training400/P0176.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0176.bmp
../../data/PALM-Training400/P0177.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0177.bmp
../../data/PALM-Training400/P0181.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0181.bmp
../../data/PALM-Training400/N0085.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0085.bmp
../../data/PALM-Training400/P0051.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0051.bmp
../../data/PALM-Training400/P0163.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0163.bmp
../../data/PALM-Training400/P0038.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0038.bmp
../../data/PALM-Training400/N0156.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0156.bmp
../../data/PALM-Training400/N0083.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0083.bmp
../../data/PALM-Training400/P0040.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0040.bmp
../../data/PALM-Training400/N0046.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0046.bmp
../../data/PALM-Training400/N0032.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0032.bmp
../../data/PALM-Training400/N0017.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0017.bmp
../../data/PALM-Training400/P0024.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0024.bmp
../../data/PALM-Training400/P0174.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0174.bmp
../../data/PALM-Training400/N0012.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0012.bmp
../../data/PALM-Training400/P0123.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0123.bmp
../../data/PALM-Training400/P0055.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0055.bmp
../../data/PALM-Training400/P0090.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0090.bmp
../../data/PALM-Training400/N0147.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0147.bmp
../../data/PALM-Training400/P0158.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0158.bmp
../../data/PALM-Training400/N0123.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0123.bmp
../../data/PALM-Training400/N0047.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0047.bmp
../../data/PALM-Training400/N0120.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0120.bmp
../../data/PALM-Training400/N0113.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0113.bmp
../../data/PALM-Training400/H0016.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/H0016.bmp
../../data/PALM-Training400/N0049.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0049.bmp
../../data/PALM-Training400/H0025.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/H0025.bmp
../../data/PALM-Training400/N0141.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0141.bmp
../../data/PALM-Training400/N0025.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0025.bmp
../../data/PALM-Training400/P0184.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0184.bmp
../../data/PALM-Training400/P0136.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0136.bmp
../../data/PALM-Training400/P0041.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0041.bmp
../../data/PALM-Training400/P0117.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0117.bmp
../../data/PALM-Training400/P0166.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0166.bmp
../../data/PALM-Training400/P0061.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0061.bmp
../../data/PALM-Training400/P0032.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0032.bmp
../../data/PALM-Training400/P0037.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0037.bmp
../../data/PALM-Training400/P0182.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0182.bmp
../../data/PALM-Training400/P0076.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0076.bmp
../../data/PALM-Training400/P0212.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0212.bmp
../../data/PALM-Training400/P0183.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0183.bmp
../../data/PALM-Training400/P0104.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0104.bmp
../../data/PALM-Training400/P0025.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0025.bmp
../../data/PALM-Training400/N0146.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0146.bmp
../../data/PALM-Training400/N0028.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0028.bmp
../../data/PALM-Training400/P0042.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0042.bmp
../../data/PALM-Training400/P0014.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0014.bmp
../../data/PALM-Training400/P0087.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0087.bmp
../../data/PALM-Training400/N0090.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0090.bmp
../../data/PALM-Training400/N0038.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0038.bmp
../../data/PALM-Training400/H0004.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/H0004.bmp
../../data/PALM-Training400/N0034.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0034.bmp
../../data/PALM-Training400/N0065.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0065.bmp
../../data/PALM-Training400/P0030.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0030.bmp
../../data/PALM-Training400/N0019.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0019.bmp
../../data/PALM-Training400/P0095.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0095.bmp
../../data/PALM-Training400/N0076.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0076.bmp
../../data/PALM-Training400/N0037.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0037.bmp
../../data/PALM-Training400/P0098.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0098.bmp
../../data/PALM-Training400/P0066.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0066.bmp
../../data/PALM-Training400/H0024.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/H0024.bmp
../../data/PALM-Training400/N0073.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0073.bmp
../../data/PALM-Training400/P0108.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0108.bmp
../../data/PALM-Training400/N0151.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0151.bmp
